quizzes,solutions
020005300003129800578300009700004600050000070310680020000700160960200004080001503,129875346643129857578346219792514638856932471314687925435798162961253784287461593
000894300009070405080000620820700090500308760100009000030042008701000050060510000,652894317319276485487135629823761594594328761176459832935642178741983256268517943
907100006031800420000503008016720030359060000002009040200010070048000005000005914,987142356531896427624573198416728539359461782872359641295614873148937265763285914
609200840400000500008031076000003008027900000041506039000674000000005261530080000,619257843473869512258431976965743128327918654841526739192674385784395261536182497
027390085908002610060000000002170030005004009870000006000030807504620090031005000,127396485958742613463518972642179538315864729879253146296431857584627391731985264
010209573400830010000000600000501097902004065070000000800060009530710400006080250,618249573457836912293157648364521897982374165175698324821465739539712486746983251
000516009617000402030000000090000500080603097200007134008120705040000080500304600,824516379617938452935472816793241568481653297256897134368129745142765983579384621
030026850000100047207900103100060035070080904049200010800340500000005000302007096,431726859965138247287954163128469735673581924549273618896342571714695382352817496
500416980000000000002008017790000500006901700040800003058090006130042050600700340,573416982814279635962538417791324568386951724245867193458193276137642859629785341
030600092004015007608040300740000000106970048005000010012530006000802005309700800,531687492294315687678249351743158269126973548985426713812534976467892135359761824
700250603401009708000000040054936000800000009006001020600500001100697205030080070,789254613421369758563718942254936187817425369396871524672543891148697235935182476
040251000003090040980030620400019006501004300070600008000500037100000000037048059,746251983213896745985437621428319576561784392379625418894562137152973864637148259
750300100280060040900021005003000810002500460610089000000008700309050204000947300,756394128281765943934821675543672819892513467617489532465238791379156284128947356
020500943000608015000040200980751000006009100030002070000000028140030007809004060,628517943493628715715943286984751632276389154531462879367195428142836597859274361
000002000983060020002054078500300940001006003097100280704000060000080005058020190,475832619983761524162954378526378941841296753397145286734519862219687435658423197
000008160506009300072400905000704000230050009010296007000080410800602000049300508,394578162586129374172463985968734251237851649415296837723985416851642793649317528
030014065701209003860000000000520930005680000100000076900002000040700810617900042,239814765751269483864375291476521938395687124128493576983142657542736819617958342
021030009080007402000906050000490070003015040090273500804500300750000600609000180,521834769986157432347926851165498273273615948498273516814569327752381694639742185
700103050010000807208400060000060100835002400006009008050200003021007009609050074,764183952513926847298475361972864135835712496146539728457298613321647589689351274
005030609804000350002000007060210040903800010000094760050007230080043005016009800,175438629894762351632951487768215943943876512521394768459187236287643195316529874
800030000410080076607400250050300019003270040104006000096704081200095000008000007,825637194419582376637419258752348619963271845184956732396724581271895463548163927
100004600036008004040005217000090083097040100501720060020030000879100000000600952,152974638736218594948365217264591783397846125581723469625439871879152346413687952
071000030608097100390020005030571090002004300010008604000043069005710080800000720,271485936658397142394126875436571298582964317719238654127843569965712483843659721
070040000008509030240061090002000061050082304007900200304705008601304050000098000,579243816168579432243861597832457961956182374417936285394715628681324759725698143
009002801035068070400000005300006100150000920026700040060500004000370080712004093,679452831235168479481937265348296157157843926926715348863529714594371682712684593
000010000900006280120005060403007002005040370690800104060004027800900035509370800,736218549954736281128495763483157692215649378697823154361584927872961435549372816
014500700800070000000420063590004071007053006208000090600000902000010800020049015,314596728862371459975428163596284371147953286238167594681735942459612837723849615
004000168678240030000900000800417000050000024309080000160000540932000600000730290,294375168678241935513968472826417359751693824349582716167829543932154687485736291
001209050048070002029840067000061045095000000070000090630750400000002008817003006,761239854548176932329845167283961745495327681176584293632758419954612378817493526
016250000320008040059706800083900610000000072600003900062040008700510400000089030,816254793327198546459736821283975614594861372671423985962347158738512469145689237
300204600050008900001030078060000050709100400008049001000072504970083000206900030,387294615652718943491536278164827359739165482528349761813672594975483126246951837
007690500000008004260010000400005810020009003530200796000100000300027045190084360,847692531913758624265413978479365812621879453538241796754136289386927145192584367
007001000208000500004060037702030009060908710301540602000200090500703060000005804,637451928218379546954862137782136459465928713391547682876214395549783261123695874
806000009259040000070500061100800700300250000004030056000610407080023910000789003,816372549259146378473598261195864732368257194724931856932615487687423915541789623
600094082003250100000000703004029050060000047105708000029400008801060300030015009,617394582983257164452186793374629851268531947195748236529473618841962375736815429
306007240020380000715090006100030408008009020400000057009400500000801092060005370,386157249924386715715294836197532468658749123432618957279463581543871692861925374
060470000804009105320080006400003709085010204000000061000527900900800002130600000,561472398874369125329185476416253789785916234293748561648527913957831642132694857
004000680809001002060507001508010090102043050070900800630050000405608039000200007,714392685859461372263587941548716293192843756376925814637159428425678139981234567
800312000300600078005007100402030005000021000060980001500000200030570604184000003,897312546321654978645897132412736895958421367763985421576143289239578614184269753
064008050210060094800000007006502908000010046930400010095000100007900062000834000,764298351213765894859143627146572938578319246932486715495627183387951462621834579
317006000009100600000325000068200070400807001005004029092000008030480700046009350,317946285259178634684325917968251473423897561175634829792563148531482796846719352
503020701940083060002400030000760085496005300700002090200070014065000908000001000,583926741947183562612457839321769485496815327758342196239578614165234978874691253
080070054003000207000105000207000100900806043040500090150309806036701000409002000,681273954593468217724195368267934185915826743348517692152349876836751429479682531
400000105035080060271006000090208500000009003004600087060030400059000201708105090,486792135935481762271356849693278514817549623524613987162937458359864271748125396
803000210060004057250800030092016000580700900001005024430090000000150700708300690,843579216169234857257861439392416578584723961671985324435697182926158743718342695
013000000009034705427800001000600500900008010000503864065001092004205307700400000,513927648689134725427856931348612579956748213271593864865371492194265387732489156
010000209205008004000700630490082000003610008800300501070143096080090100039006070,317465289265938714948721635491582367753614928826379541572143896684297153139856472
060450821008007000050290000000800530940016700087042000100030050023080407004900600,769453821238167945451298376612879534945316782387542169196734258523681497874925613
000601000320000009780040350060700830850090024070305060030019670000000108004208000,945631287326857419781942356169724835853196724472385961538419672297563148614278593
059300810004500070080907060432001750075084001000000009806070500000062040010000300,759326814624518973381947265432691758975284631168735429846173592593862147217459386
060109000004070000170000530009612040200058100000004305000900710735200084021040600,563129478894573261172486539359612847247358196618794325486935712735261984921847653
850060004001074302007090006003000809700000000400827005000302008095001400008640107,852163794961574382347298516523416879786935241419827635174352968695781423238649157
070000048003560000109003650300705000402000060000240901708610405016980023000007000,675129348243568179189473652361795284492831567857246931738612495516984723924357816
037094000501000006090000240000070023085040060600008051009023000460700080700001905,237694518541287396896315247914576823385142769672938451159823674463759182728461935
300501080000090304000004096004020605900130040580070000120800509005607208073200000,349561782618792354257384196734928615962135847581476923126843579495617238873259461
009070060210600080000083914074500300920030000000021008060042705705000000800009031,489175263213694587657283914174568329928437156536921478361842795795316842842759631
349000100600001030020504070900007640005040810870206000080093050001760300402080009,349678125657921438128534976913857642265349817874216593786493251591762384432185769
000400000103000670857009200090000713006703002000002408080910036500060800904350000,629471385143825679857639241298546713416783952375192468782914536531267894964358127
080120700030096005050007041002803000945000080000009610004000090097031004003060278,489125736731496825256387941162873459945612387378549612624758193897231564513964278
007200030380001050000006781040005100090103670603000940900708002061054800005960000,157289436386471259429536781748695123592143678613827945934718562261354897875962314
040029007003008450600070301000204000890501002000080913005000008910603200374000600,541329867723168459689475321137294586896531742452786913265947138918653274374812695
007000980040500100100206000031004007208390040050600320820901704006030050705400200,567143982342589176189276435631824597278395641954617328823951764416732859795468213
370090000009004305600108200490800000050023086080060150004702903100600000020050074,372596841819274365645138297496815732751923486283467159564782913137649528928351674
087000090060205000310004570409007010100590700200061300003009005600800200740610080,587136492964275831312984576459327618136598724278461359823749165691853247745612983
700860000000000246001900807002000000030570600600043901085000104090030020407186005,743862519859317246261954837512698473934571682678243951385729164196435728427186395
080260070060091004950400260091023005708000300006010000040080100005700630000039000,184265973267391854953478261491623785728954316536817492349586127815742639672139548
000704090200003800046059000400298007800007051302060009705000014030045600010002500,583724196297613845146859723451298367869437251372561489725386914938145672614972538
801900460040056007003100050000400300570008000200065810096004000000203049027000003,851937462942856137763142958618429375574318296239765814396584721185273649427691583
500004078000210009300586100020070000001009030804000000657003040040091580090700200,512934678486217359379586124925378416761459832834162795657823941243691587198745263
600100350852009007000040006010520040007003000000407238009704500273000600006080901,694178352852639417731245896318526749427893165965417238189764523273951684546382971
090530000070046830020900600351790080400060003900000125038000501000070002016004070,694538217175246839823917654351792486482165793967483125738629541549871362216354978
812006300000020490000587000050400016030802905094160002006750000100000683003000004,812946357567321498349587261258439716631872945794165832486753129175294683923618574
086000020020000410010600839460370280059042000000501300090084760000057000207930000,986413527523798416714625839461379285359842671872561394195284763638157942247936158
180290300003008200900045010700030060605000000090010704500900000320401806040602150,186297345453168279972345618714839562635724981298516734561983427327451896849672153
470060905805030067000090003130000082009600500004807000000950028721000400000400130,473268915895134267612795843137549682289613574564827391346951728721386459958472136
802009400000031607000205100080700062300960500059400008204000000590006030006300290,812679453945831627763245189481753962327968541659412378234597816598126734176384295
305048000169500000700010200014790080900003067000000005200450098507002601086000003,325648179169527834748319256614795382952183467873264915231456798597832641486971523
700100603906004080530007002020800104175600000380050709060032005400000030000790800,742185693916324587538967412629873154175649328384251769861432975497518236253796841
000009510010000609075008200002010046600705000398024000100040907007000083420030100,236479518814352679975168234752913846641785392398624751183546927567291483429837165
430500086601000970020400000084360005007012000000800769070000503002609000105008042,439571286651283974728496351984367125567912438213845769876124593342659817195738642
419200050000681000007000203820005907060009005100007840000042000358090700200730006,419273658532681479687954213823415967764829135195367842976542381358196724241738596
050600080000004030207039540709020068080016007001000450000095300014060009902708000,453671982198254736267839541749523168385416297621987453876195324514362879932748615
002000738876000004040100020000802305030040900907051000008670010300205800021400006,192564738876923154543187629614892375235746981987351462458679213369215847721438596
300100708067000000000060049700890650508076004004003002409080205000007180010302000,345129768967438521182765349721894653538276914694513872479681235253947186816352497
001098402030000100509230000003420056070153004002000900800000567600907001000040820,761598432238764195549231678183429756976153284452876913894312567625987341317645829
042801007000090403085060000756000009190000000008410060000602010060950802803007500,942831657617295483385764921756328149194576238238419765579682314461953872823147596
070026090903100000060004578405608010006000020890510000048070300200000700001905640,574826193983157264162394578425638917316749825897512436648271359259463781731985642
062705000430000900000048020301000080000001005904870360805029003746000002000050610,162795834438216957579348126321564789687931245954872361815629473746183592293457618
012007080050001906000640003000068001204000000060700325500489100709100042800300600,612937584453821976987645213375268491294513768168794325526489137739156842841372659
100000604058400003003601090060820400000070105279010000035000268827300000400009500,192738654658492713743651892561823479384976125279514386935147268827365941416289537
002047006000905010180600500000800234009000007046030090030479001950000073604001008,592147386463985712187623549715896234329514867846732195238479651951268473674351928
500086914070020308100500000600003000080001702004890130201060400400007063000305090,523786914976124358148539627612473589389651742754892136231968475495217863867345291
070005001200003040465200000010036000540070006300910807090007500602008039008050120,973465281281793645465281973817536492549872316326914857194327568652148739738659124
061000400008014059000370200900720000003051007000000568180000302507040806004903000,261895473378214659495376281956728134843651927712439568189567342537142896624983715
003092074710005000000300680207004093004900000801070200000480009040001507062050010,583692174716845932429317685257164893634928751891573246175486329948231567362759418
080002706250060100010590030020000300607010004900000805304007908008003520070900040,489132756253764189716598432825479361637815294941326875364257918198643527572981643
389000500000350002000067040078024000160000070050600489630049801002100000007200603,389412567746358912521967348978524136164893275253671489635749821892136754417285693
205040030300028600000760900016000000409000572500409860080092007720000300000810040,265941738397528614148763925816275493439186572572439861684392157721654389953817246
403000000000000168080570204907050026146080009002300007204010700001400000090260500,413628975725943168689571234937154826146782359852396417264815793571439682398267541
040070300070580900006042005600025000409007060008006172003900810050000004080013600,845679321372581946196342785617825493429137568538496172263954817951768234784213659
050000041009007000020459000010080036600001059800370200040008090081620405562000000,756832941439167528128459367214985736673241859895376214347518692981623475562794183
008703002450160007006004090005010203624008005070000600000900080240037100013045009,198753462452169837736284591985416273624378915371592648567921384249837156813645729
006001903000900721200703600070802500000104030800070040000306018083500060094200000,756421983348965721219783654471832596962154837835679142527396418183547269694218375
410200000080950043009006500030084900650000000200030681040000070500092360900718002,415273896786951243329846517137684925658129734294537681842365179571492368963718452
012060000009100560000005072003640098400008000106300000600007003070820006325490010,512764389739182564864935172253641798497258631186379245648517923971823456325496817
704109020006045807520000600047690500100000002003807090065010004000300008009052130,784169325936245817521783649247691583198534762653827491365918274412376958879452136
005800290600935000000070340087463009402090000301002700050048001079001002040700600,735814296624935817918276345587463129462197583391582764256348971879651432143729658
009740005200010860508029040000006102905000080000582007047001093100030070006800004,619748325274315869538629741783496152925173486461582937847261593152934678396857214
801002090000300460004076051390800700002001000000035009400000008570460103900280005,861542397759318462234976851395824716682791534147635289426153978578469123913287645
000000064680030070005080092390250000064703008051400000000090005048371009700600100,913527864682934571475186392397258416264713958851469237136892745548371629729645183
020080400530260010700001005400002109006300074859100060002070900100000856060800037,621785493534269718798431625473652189216398574859147362382576941147923856965814237
850000019201070000604001830000030200007000064435020000709804600060900058000200000,853642719291378546674591832186439275927185364435726981719854623362917458548263197
271005600004000701530009008002081093080630004710000000009060400000410025050208300,271845639894326751536179248642781593985632174713954862129563487368417925457298316
008047620500960803204050100010086030900703500000009070600270050130000400020801009,398147625571962843264358197712586934946723518853419276689274351137695482425831769
030090000500000106000047208203600040081000905070201600360072000019308570008000004,832196457547823196196547238253689741681734925974251683365472819419368572728915364
047500200920400107000090086070028069010007030805000000180309600300016070090000020,647581293928463157531792486473128569219657834865934712182379645354216978796845321
004501000200007006016020009300082001007304802009000030080006403092700100650400080,974561328238947516516823749345682971167394852829175634781256493492738165653419287
950003000000010896081020400400089230807050040020006107000100300005078902700640000,954863721372514896681927453416789235837251649529436187268195374145378962793642518
570000002002009016000504090208460000000080301650030400000706000903000207410052089,579613842342879516186524793238461975794285361651937428825796134963148257417352689
007080009030700040400031500020108000700000064103570920008300050604250003009010270,567482319831795642492631587926148735785923164143576928278369451614257893359814276
000508001430000050870060090020084030710300600580079004000840012096007300200003005,962538471431792856875461293629184537714325689583679124357846912196257348248913765
600005408380100090001074020000090602106000004940002731430600000005000800007253000,672935418384126597591874326753491682126387954948562731439618275215749863867253149
470030206961000008008700050800405030100000089042000700030096000200001507006870040,475138296961254378328769154897415632153627489642983715734596821289341567516872943
520340000060850400000006910003690001005200847810000030201960000004002070700080300,529341768167859423348726915473698251695213847812475639231967584984532176756184392
610700800008020549002030000700005006409001235000092100043060980800040010207008000,614759823378126549952834761721385496489671235536492178143567982895243617267918354
100300500820790100906000420003420010090087000504000006002500034050036090070108600,147362589825794163936851427763425918291687345584913276612579834458236791379148652
900104038328006704000000950080030600604200000701009800106050000070400002053800091,965174238328596714417328956582731649694285173731649825146952387879413562253867491
200100700700504008046930000000010430580702900010309002008000027005800360390065104,259186743731524698846937251972618435583742916614359872168493527425871369397265184
000380970004000000085040602000902007507030409900071068806000200450100300103804005,261385974794216853385749612648952137517638429932471568876593241459127386123864795
000000000023070605058090137067420003190000080004000002001380490600012300800760050,716543829923871645458296137567428913192637584384159762271385496645912378839764251
920058070003960000465030020010000004800300010300206980097000100100084506000500037,921458673783962451465137829219875364856349712374216985597623148132784596648591237
048600020009050800350401006087000160904060007030205009000007010016090200200800934,748639521169752843352481796587943162924168357631275489493527618816394275275816934
005091074000000530230004000050800109087200406900100000070053000092000840516020300,865391274749682531231574968653847129187239456924165783478953612392716845516428397
074803209005600000000057030003020090060080710200005004008401000032070600010009078,674813259395642187821957436143726895569384712287195364758461923932578641416239578
030050200008060054017020000709100030200930006000005800850004370396800010001000020,634759281928361754517428963749186532285937146163245897852614379396872415471593628
008000000052196000300048106840070230000600009070001508560002740001004802200739010,618357924452196387397248156846975231125683479973421568569812743731564892284739615
701500024900200300800060105010000040500001208340085006070306080006074903405092000,761539824954218367823467195618723549597641238342985716179356482286174953435892671
010204060000800320020091000003002704000650190590003200007085039060070000800406507,718234965954867321326591478683912754472658193591743286247185639165379842839426517
035400007607030804080020150000006009800502000540800006700063400021009000009080715,235418967617935824984627153172346589896572341543891276758163492421759638369284715
002008406008500910300701000050106009041000057007080230706054000004000080000920300,512398476478562913369741528253176849841239657697485231736854192924613785185927364
007000095001070280000935400030291006005003000860040000093010007600000024070064018,347128695951476283286935471734291856125683749869547132493812567618759324572364918
003007500000060271210008400800715030470902600000400100005009802904050000786001090,643127589598364271217598463862715934471932658359486127135679842924853716786241395
920001000530700010400006083089340006617805000000000720045080200700004039000602001,928431675536798412471256983289347156617825394354169728145983267762514839893672541
810700029009048070034900600070239000056070200340100080000605090600002315021000040,815763429269548173734921658178239564956874231342156987483615792697482315521397846
050708900300000080097050043200076800060400021780509000000002190509000064034060200,456738912312694587897251643243176859965483721781529436678342195529817364134965278
100940350048000601006802070701360840005700003090480200200007180000000000364050000,172946358948573621536812479721369845485721963693485217259637184817294536364158792
078006900001502340200081005035090007000008600090100083600740050300009006700200401,578436912961572348243981765835694127127358694496127583612743859354819276789265431
047008100001000203830000074086070002200501000070090316000009000309004005500027068,647238159951746283832915674186473592293561847475892316728659431369184725514327968
030087000500000014001600900402001090670035000000420058080509170000003600019700042,934187265567392814821654937452871396678935421193426758286549173745213689319768542
060050832000030000025000000504700600190005020800460093000800007617090040409102360,761954832948237156325618479534729681196385724872461593253846917617593248489172365
078420019003800000040093070005700090200008006004100508300270001500001604001030280,678425319953817462142693875865742193219358746734169528386274951527981634491536287
000007381000290604670000050080050000037100290024970038740600020009480005300005100,492567381853291674671834952986352417537148296124976538745619823219483765368725149
068002000040300095200401308901005032000100040500069000016004000703900420020000781,368592174147386295295471368971845632682137549534269817816724953753918426429653781
610053900070840060002000310095708046700109000800000003006095207500002080004300001,618253974379841562452976318295738146743169825861524793186495237537612489924387651
080000000607040030903600100000150002305006908008092740004003000510900400702800596,281739654657241839943685127479158362325476918168392745894563271516927483732814596
602134000040900610003005000050000809001370240000250000180006050300402190900000478,692134587548927613713865924257641839861379245439258761184796352375482196926513478
004036250080001000206080009005300740900000003010042800302014006700200500098005030,174936258589421367236587419825369741947158623613742895352814976761293584498675132
037095400600300009005601800280007001073800090100000002040980500002700160560003004,837295416614378259925641837289567341473812695156439782741986523392754168568123974
090040007800000356700100090080300000300000572109260400000405060070090800016028003,692543187841972356735186294287354619364819572159267438928435761473691825516728943
008400900000005870216900300000050084300020059670004001500063020031089060000507000,758432916943615872216978345129356784384721659675894231597163428431289567862547193
010080069002501000803000400500200673900304000700605000004100800000402357067009020,415783269692541738873926415541298673926374581738615942254137896189462357367859124
005026840670000003000087100003600051001049000782000000050710089030002005400053670,195326847678491523324587196943678251561249738782135964256714389837962415419853672
079400000560080012302701509000007000805003900920010460040290301003008600000500000,179452836564389712382761549436927185815643927927815463748296351253178694691534278
050090007903002084001000300006100072002650019070204500607403000010008000304700068,458391627963572184721846395546139872832657419179284536687423951215968743394715268
500700630280003014000160908007000800400000093100540260703600000001208570005010009,519784632286953714374162958697321845452876193138549267723695481941238576865417329
000080140009260007482000005060701309007590001020000050705409260006007003308010000,673985142159264837482173695564721389837596421921348756715439268246857913398612574
200304050106920000000005007001008400534000070807031620060070830009002060000080549,278314956156927384943865217621758493534296178897431625465179832389542761712683549
080000003060041092005309000300000040001006907900752000054963020130800460007000500,489627153763541892215389674376198245521436987948752316854963721132875469697214538
840509030006000000072036080508300601000105320190040000030060500600900270417008000,841529736356871492972436185528397641764185329193642857239764518685913274417258963
007802300200013906046000800053020000920004607004000085500700000030051000010096042,197862354285413976346975821853627419921584637674139285562748193439251768718396542
702105040059002000800600000120060000307500908600430510500090021080700603034000070,762185349459372186813649257125968734347521968698437512576893421281754693934216875
019230570300080000050070260901700030500010804020406000000000041000509700086040920,619234578372685419458971263941758632567312894823496157295867341134529786786143925
017000400008204010040500687000009302030820061900607050009060738302950000400000000,517386429698274513243591687865149372734825961921637854159462738372958146486713295
035000007100068900700009241000400538060372100400001000070040000002010865001283000,935124687124768953786539241217496538568372194493851726879645312342917865651283479
701003054503000210028006007150090030000030400200500080907040608000072900040810000,761923854593784216428156397156498732879231465234567189917345628385672941642819573
000310980086904007710005002005603409100200700007501030000086000093000004540700020,452317986386924157719865342825673419134298765967541238271486593693152874548739621
390070065000860200000100004050610920970450010806000503004092000020500078501700000,398274165147865239265139784453618927972453816816927543784392651629541378531786492
300068090000010003089400010040305000607000029000200480005902076706000000018007542,371568294264719853589423617842395761657841329193276485435982176726154938918637542
000910050040306800170004602801030470034500190600000503000620007700108000985040000,368912754542376819179854632851239476234567198697481523413625987726198345985743261
010900780706030410004000203002090050067201800850064000071029030900308106400000000,213946785786532419594187263142893657367251894859764321671429538925378146438615972
500100030079008040004307006000056871060010254200080900052000000807020090030005608,586142739379568142124397586493256871768913254215784963652839417847621395931475628
070006000900580002020900050300007580800009046004130027060000100230745090400003070,578326419943581762126974853392467581817259346654138927765892134231745698489613275
020300400900050070006940802400000300003281005590700160078003510600100790010600080,827316459934852671156947832481569327763281945592734168278493516645128793319675284
060000020300007491000451030250060019090580600430000000000005060007038102009100078,164893527385627491972451836258364719791582643436719285813275964647938152529146378
500610000400030120006007090100064079080000012027089045060000700891500034000328000,539612487478935126216847593153264879984753612627189345362491758891576234745328961
570003000401700608000089105000906340300000007017005062006504000003021090850030004,578163429491752638632489175285976341364218957917345862126594783743821596859637214
076400002900056008008002900205740019100000304700009280400530000010080007053260400,376498152921356748548172963285743619169825374734619285497531826612984537853267491
081302050000006007020590108070040000908007004400100036006053200034020080015460900,681372459549816327327594168173645892968237514452189736896753241734921685215468973
090108700283400096000039005300290000010005003009700468002070050004001602807060001,695128734283457196471639285348296517716845923529713468162374859934581672857962341
305900620070054000001026030020801060000070100039402050006009845090005000204007009,345918627672354981981726534527891463468573192139462758716239845893145276254687319
000327000000090004302086700500003400020018090006500180705009600040000302001670850,154327968867195234392486715518963427423718596976542183785239641649851372231674859
000005940706010850400600010040730608002089000001500430980000007000258300300960005,213875946796314852458692713549731628632489571871526439985143267167258394324967185
070432000000008600805700090006009524500803000021000080400600301760005900050004270,679432815214958637835761492386179524547823169921546783492687351763215948158394276
670080290000630080010090504802007405001004000090150007000009008503276100064000300,675481293249635781318792564832967415751824936496153827127349658583276149964518372
004007000000006340800035009000700160009040002271008004063900020127050803090000005,934217586752896341816435279345729168689143752271568934563981427127654893498372615
460010089208900003100020500000030000945070020000004678080040106010650890032009005,467315289258967413193428567876231954945876321321594678589742136714653892632189745
100009020609407003500628400750100600030002070004090001206500007010240085080000300,148359726629417853573628419752134698931862574864795231296583147317246985485971362
080509006201080070040000803065071000130000097000204060000060020097003008004097501,783549216251386974946712853465971382132658497879234165318465729597123648624897531
600732005000000000280000041030100800005060709910500023593008006004907102000046000,641732985359481267287695341736129854425863719918574623593218476864957132172346598
030010000020908300010062090007209800500100040200704936000090005308507100006040720,839415672625978314714362598467239851593186247281754936172693485348527169956841723
000109007600080400010070589001305820280400060400008900709000050065032001004006200,548129637697583412312674589971365824283497165456218973729841356865932741134756298
082000700573001024000000001008005176200700530009060200930607850000408000010209007,182346795573891624496572381348925176261784539759163248934617852627458913815239467
050009007000042010000300506308900100710603002000084060040010300925000000006000084,251869437673542918489371526368927145714653892592184763847216359925438671136795284
040700309800019060000305802030000001508004900009870400001403500274086003060000000,142768359853219764796345812437952681518634927629871435981423576274586193365197248
400093010900540800020706000009650000260010085007000204000025300718304090030800006,485293617976541823321786459849652731263417985157938264694125378718364592532879146
706004200020376050034010900805000002900005701000600390250700008008040106040031000,786954213129376854534218967875193642963425781412687395251769438398542176647831529
200570008418020009000001030000700052000010300630082001706100400150930807080060900,263579148418326579579841236841793652927615384635482791796158423152934867384267915
003025098050830720000007040004251600010300000506008009020079001071460850400000003,743625198159834726682917345894251637217396584536748219328579461971463852465182973
090000008050400000103080742006207005008900630300001009000720900520600014009154003,794312568852476391163589742946237185218945637375861429431728956527693814689154273
030800750006000802400200010008003400900080206100097003005400068601950000072001005,239816754516749832487235619768523491953184276124697583395472168641958327872361945
004038910900000034000006058008012049230750000060000000000475026020080007100209500,674538912985127634312946758758612349239754861461893275893475126526381497147269583
603090810800000054009007302000300705700801036045200000004012080508004000070000609,623495817817623954459187362186349725792851436345276198964712583538964271271538649
856000400007100089000067000640009007020005900005701230090308002008502100070400053,856923471237154689419867325643289517721635948985741236594318762368572194172496853
063080000400023051000001009000400702906050400208167003500930800002070000037005046,163589274489723651725641389351498762976352418248167593514936827692874135837215946
063050800000030004105900060080670009009402005050003200008200106702009340094080070,963754821827136954145928763281675439379412685456893217538247196712569348694381572
207080905008704600000325004460130507090200080001000003050000709006410000020907106,247681935538794612619325874462138597395276481781549263154863729976412358823957146
400030092068050010300000087000204100701900003850071069100007400002090058070600000,417836592268759314395412687936284175721965843854371269189527436642193758573648921
080630900100000360500972080001040005790806004000093200400000500603500700007004018,284631957179485362536972481361247895792856134845193276418769523623518749957324618
060350000807012040500900763010000006090140030308709002000030209050008000200076051,964357128837612945521984763715823496692145837348769512476531289153298674289476351
800036049107005080460800020080401003030950060020000507009107000016090002000064050,852736149197245386463819725685471293731952864924683517549127638316598472278364951
000001906045700000100940200020609030810300000000075004790010400200000060056008103,372851946945762318168943257524689731817324695639175824793516482281437569456298173
400006080001830000608059100000000520050080396730260800002507600007320054900010002,493176285571832469628459173816943527254781396739265841342597618167328954985614732
910500060000803750800700002140090000060027400000004920051006004008030601270480300,917542863624813759835769142142698537569327418783154926351976284498235671276481395
060000070500480100310059200004000980080024005156070003903006054000792001070000800,468231579592487136317659248234165987789324615156978423923816754845792361671543892
271000009009008547500006000000035081690470030000682000700000402830109050046020300,271354869369218547584796123427935681698471235153682974715863492832149756946527318
090006003108000259700005048070060000002008530006049801000300024430070100215900000,594826713168437259723195648871563492942718536356249871687351924439672185215984367
002039000085040030076810002490003080700060500500002947800001000030027150004008609,142739865985246731376815492491573286728964513563182947857691324639427158214358679
400100036006005708090380005009000000080200054130008070005091600060020047843067100,458172936316945728792386415529734861687219354134658279275491683961823547843567192
070000090005706201900004005030062040009130600800000009780450020020080300601200800,276815493345796281918324765137962548459138672862547139783451926524689317691273854
060004012040008090508310670009200000000740060100050039327000040000000308005960001,763594812241678593598312674659231487832749165174856239327185946916427358485963721
095684100000700060300090405700300894006400020810000030048960002003021006000000708,295684173481735269367192485752316894936478521814259637148967352573821946629543718
705000900630040081210390004000860215003000600000015470501200006307000020090008050,745186932639542781218397564974863215153724698826915473581279346367451829492638157
160040072008100300040087005600000940000400503200059160003090080780021000005000036,169543872578162394342987615651238947897416523234759168423695781786321459915874236
900200600807500000040009051065004003003108970009060010310000209608020305000480000,951247638837516492246839751165794823423158976789362514314675289678921345592483167
800006207904000003067000800050630094100507320040002078370005001005083900006410000,831956247924871653567324819752638194198547326643192578379265481415783962286419735
020074650680201040700000009008100905075080000000090060013002000200035017040600380,321974658689251743754368129468123975975486231132597864813742596296835417547619382
000100300200600009079042610080050000160290500000803094408010705027300040090007030,846179352215638479379542618984751263163294587752863194438916725627385941591427836
750190800000604007401800690840250100203000700095000003600007008300080041020900000,756192834982634517431875692847253169263419785195768423614327958379586241528941376
700809010600030207000042005529600008804300000010020704080090361231050000060000040,752869413648531297193742685529674138874315926316928754485297361231456879967183542
040000300096470000502000010008090030020508170000206400074903600209010580050700003,147825369396471852582369714468197235923548176715236498874953621239614587651782943
080009306300000000040706029800900031000050600106287000052140000090500210408000073,287419356369825147541736829825964731974351682136287495752143968693578214418692573
901450020230008000084007060703200000000600250005903014009700046010000000360001897,971456328236198475584327961743215689198674253625983714859732146417869532362541897
020000000901607030074085010000036405800002000400100962603040008050000009200801600,526314897981627534374985216192736485865492371437158962613549728758263149249871653
004000090060000010320096840507904000080001600006830509100007023840150007003400000,754218396968345712321796845537964281289571634416832579195687423842153967673429158
100000000750002310003408600090500008040690051600074230009140006070000500280059007,164735982758962314923418675397521468842693751615874239539147826471286593286359147
081600007000043006600790500006080074205036010840200000090020061000005028420000930,981652347752843196634791582316589274275436819849217653598324761163975428427168935
307008000094706000510000030060200409000091076070000310200863100000007852040050090,327518964894736521516429738163275489485391276972684315259863147631947852748152693
500903007201700000040008050000000395059601240804000001070290400036804000080030600,568943127291765834743128956617482395359671248824359761175296483936814572482537619
900073040084005203020006051040020090700310006006007800100809002002501709060000400,951273648684195273327486951543628197798314526216957834175849362432561789869732415
